EmployeeID,Age,Gender,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobLevel,NumCompaniesWorked,TrainingHoursLastYear,WorkLifeBalance,JobSatisfaction,RelationshipSatisfaction,EnvironmentSatisfaction,OverTime,BusinessTravel,Absences,TaskCompletionRate,PeerRatingScore,ManagerRatingScore,ProjectsCompleted,GoalAchievementPct,PerformanceScore,PerformanceRating
EMP0691,34,Male,Bachelor's,HR,HR Associate,23,11,3,83906,4,7,15,4,3,1,4,Yes,Rarely,1,97.5,2.19,1.21,7,81.3,69.31,Meets Expectations
EMP0692,55,Female,Bachelor's,Engineering,Tech Lead,11,9,9,101637,4,0,51,4,1,2,3,No,Rarely,7,96.4,2.13,4.46,13,70.9,59.33,Meets Expectations
EMP0693,29,Female,Bachelor's,Operations,Sr. Ops Manager,15,0,3,54778,5,5,68,3,4,2,2,Yes,Rarely,13,82.7,1.97,1.88,15,84.9,43.27,Below Expectations
EMP0694,42,Male,Bachelor's,Finance,CFO,11,9,5,183497,5,2,51,4,3,1,1,Yes,No Travel,17,82.9,3.97,3.34,14,41.8,35.88,Needs Improvement
EMP0695,55,Female,High School,Marketing,CMO,18,9,8,145918,4,5,30,3,3,1,2,No,No Travel,0,62.3,4.19,3.5,5,55.4,47.36,Below Expectations
EMP0696,25,Female,Bachelor's,Marketing,Digital Marketer,9,3,4,115036,5,2,22,2,2,3,1,No,Rarely,8,91.4,3.39,1.66,8,87.7,39.12,Needs Improvement
EMP0697,46,Female,Bachelor's,Engineering,Senior Dev,6,6,6,168746,1,7,41,1,2,3,2,No,No Travel,8,81.6,3.61,4.05,18,96.3,53.42,Below Expectations
EMP0698,36,Non-binary,Master's,HR,HR Associate,11,0,7,189125,1,4,61,1,2,4,2,No,Frequently,1,91.3,2.4,4.46,5,92.6,61.81,Meets Expectations
EMP0699,25,Female,Bachelor's,HR,HR Associate,19,10,7,36957,5,3,76,2,4,3,4,No,No Travel,15,82.9,1.16,2.14,9,83.0,42.49,Below Expectations
EMP0700,33,Male,Bachelor's,Finance,Analyst,4,1,3,97644,4,8,49,2,3,1,3,Yes,Rarely,3,65.0,2.01,4.51,10,49.9,39.78,Needs Improvement
EMP0701,53,Female,Master's,Engineering,Architect,15,0,9,138294,1,4,76,2,2,3,4,Yes,No Travel,12,59.5,3.34,1.32,17,62.1,30.57,Needs Improvement
EMP0702,53,Female,Bachelor's,Marketing,CMO,8,8,8,42829,2,3,14,2,2,2,3,Yes,Frequently,16,53.8,4.25,4.2,3,43.0,28.33,Needs Improvement
EMP0703,49,Male,High School,HR,HRBP,6,6,6,30837,4,7,43,4,3,1,2,Yes,No Travel,10,79.3,4.11,3.56,1,78.4,59.26,Meets Expectations
EMP0704,34,Male,Bachelor's,Engineering,Junior Dev,19,1,4,171104,3,7,41,1,4,4,1,No,Frequently,1,64.2,1.72,3.33,7,67.0,59.7,Meets Expectations
EMP0705,52,Male,Bachelor's,Support,Support Manager,21,0,5,124770,3,7,44,1,2,2,4,No,No Travel,3,81.5,1.21,1.92,15,74.4,59.33,Meets Expectations
EMP0706,35,Female,PhD,HR,HRBP,13,11,4,51352,4,3,34,2,1,2,1,No,Rarely,11,52.9,4.4,2.45,19,98.8,38.2,Needs Improvement
EMP0707,41,Female,Bachelor's,Operations,Ops Analyst,10,5,2,55215,5,0,21,3,4,2,4,No,Rarely,1,68.8,1.3,4.64,8,64.1,41.96,Below Expectations
EMP0708,39,Female,Master's,Support,Sr. Support,6,5,6,66247,1,1,73,3,2,1,4,No,Rarely,0,63.0,2.57,2.86,11,58.4,59.84,Meets Expectations
EMP0709,50,Female,High School,HR,HR Manager,9,9,8,154692,1,3,74,3,1,1,4,No,No Travel,5,68.5,1.38,3.38,2,49.0,36.72,Needs Improvement
EMP0710,27,Female,Bachelor's,Marketing,CMO,8,1,3,199120,4,9,37,3,2,4,1,Yes,Frequently,15,52.7,3.26,4.74,2,48.6,37.39,Needs Improvement
EMP0711,53,Male,Bachelor's,Sales,Sales Manager,3,0,3,91714,2,1,69,4,4,3,4,No,No Travel,1,86.2,2.45,2.87,11,71.1,67.65,Meets Expectations
EMP0712,50,Male,Bachelor's,Support,Sr. Support,15,9,8,60319,5,9,63,1,3,3,4,No,Rarely,13,55.8,1.81,2.55,17,85.0,43.69,Below Expectations
EMP0713,23,Male,Bachelor's,Finance,Finance Manager,9,2,6,144058,2,2,6,1,3,3,4,Yes,Rarely,19,50.7,3.38,4.57,10,73.9,21.69,Needs Improvement
EMP0714,44,Male,Bachelor's,Finance,Finance Manager,18,9,7,41025,4,8,43,1,4,3,1,No,Frequently,11,97.3,2.45,4.64,5,92.4,51.28,Below Expectations
EMP0715,40,Female,Bachelor's,Marketing,Digital Marketer,23,4,2,34780,4,8,75,3,2,2,4,No,Rarely,18,59.6,1.67,2.42,3,59.0,27.43,Needs Improvement
EMP0716,52,Female,Master's,HR,HRBP,16,5,4,47706,2,8,6,2,4,1,1,Yes,No Travel,2,91.4,3.8,3.37,9,75.7,63.16,Meets Expectations
EMP0717,26,Male,Bachelor's,Engineering,Senior Dev,8,2,2,198988,3,6,65,3,1,3,3,No,Rarely,18,98.2,4.35,4.85,2,79.7,38.67,Needs Improvement
EMP0718,40,Female,Master's,HR,HR Director,12,8,6,100503,4,3,59,1,2,2,4,Yes,No Travel,10,76.7,2.09,1.22,19,56.8,33.58,Needs Improvement
EMP0719,55,Female,Master's,Marketing,Content Writer,0,0,0,186928,5,0,0,3,4,1,2,No,No Travel,3,76.3,1.75,1.16,17,63.8,44.29,Below Expectations
EMP0720,31,Male,Bachelor's,Finance,Analyst,1,1,1,128166,2,2,61,2,3,1,3,No,Rarely,16,68.4,1.3,3.07,12,75.5,34.39,Needs Improvement
EMP0721,46,Male,High School,HR,HR Director,12,1,8,34179,3,7,17,2,4,1,1,Yes,Frequently,16,71.3,3.11,2.16,9,41.3,23.56,Needs Improvement
EMP0722,23,Male,Bachelor's,Finance,Senior Analyst,23,9,0,194695,2,3,6,3,2,2,2,Yes,Frequently,6,74.1,4.33,3.33,4,93.2,53.66,Below Expectations
EMP0723,32,Male,Master's,Support,Sr. Support,8,5,8,173659,3,9,53,1,4,3,1,No,No Travel,4,57.6,2.0,3.9,18,46.7,44.05,Below Expectations
EMP0724,52,Female,Bachelor's,Engineering,Senior Dev,6,6,2,179805,3,9,66,4,3,1,1,No,Rarely,18,68.2,2.84,1.28,16,42.9,24.03,Needs Improvement
EMP0725,36,Male,Master's,Support,Sr. Support,15,7,9,124423,5,1,9,1,1,2,4,No,No Travel,18,90.8,1.64,4.53,10,52.9,24.14,Needs Improvement
EMP0726,30,Male,Bachelor's,Finance,CFO,18,10,6,148076,4,7,60,4,4,1,2,No,Rarely,8,59.1,2.62,2.11,12,70.1,43.86,Below Expectations
EMP0727,44,Female,Master's,Finance,Analyst,6,5,2,160047,3,6,58,1,4,4,1,No,No Travel,16,86.5,1.06,2.53,11,59.7,40.34,Below Expectations
EMP0728,40,Non-binary,High School,Sales,Sales Manager,5,3,2,100138,4,9,58,3,1,4,3,Yes,Rarely,8,82.6,4.64,2.35,5,66.4,47.13,Below Expectations
EMP0729,30,Male,Master's,Sales,Sales Manager,17,5,1,198226,5,8,68,4,4,2,4,No,Frequently,13,52.9,3.71,4.36,11,45.1,43.4,Below Expectations
EMP0730,56,Male,Bachelor's,Support,Support Agent,18,7,8,111706,4,1,62,1,3,3,3,No,No Travel,4,51.1,2.33,1.68,16,54.0,36.26,Needs Improvement
EMP0731,42,Male,Bachelor's,Operations,COO,10,7,3,141905,1,4,7,3,1,3,3,No,Rarely,1,67.6,4.52,1.11,15,45.9,39.95,Needs Improvement
EMP0732,30,Male,Bachelor's,Support,Team Lead,11,9,9,53830,3,5,77,1,3,1,4,Yes,No Travel,14,84.6,1.73,4.89,6,53.8,42.89,Below Expectations
EMP0733,49,Male,Bachelor's,Sales,SDR,9,1,5,135076,5,1,54,2,3,3,1,Yes,Frequently,15,66.5,1.31,4.92,13,82.2,42.98,Below Expectations
EMP0734,28,Female,PhD,Finance,CFO,12,7,1,55609,2,1,5,2,3,3,3,No,No Travel,18,83.4,4.77,2.03,16,74.5,31.18,Needs Improvement
EMP0735,37,Male,Bachelor's,Marketing,Brand Manager,11,5,8,42401,5,9,0,1,2,4,1,Yes,Rarely,0,83.3,2.24,1.04,3,60.0,34.64,Needs Improvement
EMP0736,37,Male,Bachelor's,Support,Sr. Support,20,1,6,183801,3,3,55,3,1,2,1,No,Frequently,11,90.3,4.74,3.58,18,55.7,42.95,Below Expectations
EMP0737,54,Female,Bachelor's,Finance,Senior Analyst,9,0,9,128480,5,7,74,1,2,4,4,No,No Travel,18,55.0,3.55,3.59,1,99.9,33.29,Needs Improvement
EMP0738,25,Male,Bachelor's,Marketing,CMO,19,5,4,143278,2,4,9,3,2,2,3,Yes,Rarely,19,78.9,4.92,4.76,17,86.1,34.84,Needs Improvement
EMP0739,25,Male,Bachelor's,Marketing,Digital Marketer,17,6,6,82391,1,8,22,4,4,1,3,No,No Travel,14,53.1,4.01,2.19,6,89.3,33.43,Needs Improvement
EMP0740,38,Male,Master's,Sales,VP Sales,3,3,3,151543,3,3,15,2,1,4,4,No,Frequently,4,58.8,1.42,1.76,9,41.6,33.42,Needs Improvement
EMP0741,58,Non-binary,Bachelor's,Support,Support Agent,23,4,9,153886,3,2,15,4,4,2,1,Yes,No Travel,0,66.3,4.41,3.47,4,43.6,54.03,Below Expectations
EMP0742,50,Male,PhD,HR,HR Associate,4,4,4,119583,5,9,55,3,2,3,1,No,Frequently,10,85.4,1.59,3.25,7,82.8,57.18,Meets Expectations
EMP0743,57,Female,Bachelor's,Engineering,Tech Lead,4,4,1,162719,4,7,5,1,4,2,4,Yes,Frequently,8,98.7,3.77,3.87,11,51.5,45.71,Below Expectations
EMP0744,59,Female,Bachelor's,Sales,VP Sales,11,10,6,177178,4,0,29,2,3,3,1,Yes,Rarely,6,67.1,3.0,4.54,3,65.5,47.82,Below Expectations
EMP0745,58,Male,Master's,Sales,Sales Manager,2,2,2,31015,2,8,62,3,2,1,1,Yes,Rarely,1,76.1,3.83,3.24,16,51.0,53.36,Below Expectations
EMP0746,56,Non-binary,Master's,HR,HRBP,7,7,3,46506,1,3,0,3,3,3,3,No,Rarely,16,63.0,4.06,1.6,6,50.6,29.85,Needs Improvement
EMP0747,28,Male,Bachelor's,Engineering,Junior Dev,21,3,0,49067,1,8,50,2,1,2,1,No,No Travel,15,83.8,4.21,3.39,7,46.5,29.36,Needs Improvement
EMP0748,48,Male,Master's,Finance,Finance Manager,1,1,1,155819,5,7,45,1,4,4,1,No,Rarely,15,68.3,4.34,2.5,12,75.7,35.7,Needs Improvement
EMP0749,49,Female,Bachelor's,Operations,Ops Manager,17,7,4,27056,5,2,20,2,2,2,1,Yes,No Travel,13,74.1,4.39,2.81,7,84.4,34.27,Needs Improvement
EMP0750,43,Female,Bachelor's,Support,Team Lead,8,5,4,54328,4,2,37,1,1,4,1,No,Rarely,1,78.4,2.65,4.84,19,43.4,50.1,Below Expectations
EMP0751,35,Female,Master's,Operations,COO,12,1,1,102712,1,8,68,1,3,2,4,No,Frequently,18,84.3,4.56,3.22,16,56.5,32.23,Needs Improvement
EMP0752,28,Male,Bachelor's,Finance,Senior Analyst,6,6,3,77832,1,2,62,3,4,2,4,No,Frequently,2,53.0,3.88,1.6,18,79.5,52.3,Below Expectations
EMP0753,58,Male,Bachelor's,Sales,SDR,9,8,0,67771,1,3,49,1,4,1,4,Yes,Rarely,7,77.7,4.36,2.77,10,63.5,48.54,Below Expectations
EMP0754,43,Female,Master's,Engineering,Architect,8,4,8,122421,2,8,11,1,2,3,1,Yes,Rarely,18,71.6,4.96,1.91,1,82.3,29.56,Needs Improvement
EMP0755,26,Male,PhD,Sales,Account Executive,21,1,0,89538,2,3,68,2,4,2,4,No,Frequently,15,56.7,1.47,1.54,8,85.6,42.2,Below Expectations
EMP0756,23,Male,Bachelor's,Marketing,CMO,14,3,5,65151,5,2,72,2,4,4,2,Yes,Frequently,3,60.4,2.48,3.85,3,41.9,49.17,Below Expectations
EMP0757,48,Male,Bachelor's,Sales,Account Executive,4,2,4,157701,4,6,43,1,3,3,2,Yes,Rarely,7,94.2,4.23,3.51,16,62.9,49.29,Below Expectations
EMP0758,42,Male,Bachelor's,Sales,VP Sales,11,3,2,108463,3,5,51,3,3,1,2,No,No Travel,0,93.6,1.35,2.99,3,83.7,68.01,Meets Expectations
EMP0759,59,Female,PhD,Finance,CFO,0,0,0,121853,4,0,8,2,3,3,3,No,Rarely,3,51.7,3.16,2.69,2,62.7,40.52,Below Expectations
EMP0760,36,Male,Master's,Finance,Senior Analyst,11,6,6,114432,2,9,64,4,1,2,1,No,Rarely,6,84.5,4.43,2.29,12,40.3,47.31,Below Expectations
EMP0761,42,Non-binary,Bachelor's,Finance,Analyst,21,9,2,53155,2,7,9,3,1,4,3,Yes,Rarely,0,77.7,1.08,1.35,8,60.2,44.48,Below Expectations
EMP0762,31,Male,Bachelor's,Operations,Ops Analyst,5,5,5,174360,5,0,45,2,4,4,4,No,Frequently,17,97.0,4.76,2.2,19,92.4,50.1,Below Expectations
EMP0763,44,Female,Bachelor's,Marketing,CMO,18,0,5,75588,3,3,57,2,1,3,1,No,Frequently,3,95.4,4.91,4.35,18,97.1,72.17,Exceeds Expectations
EMP0764,26,Male,Master's,Finance,CFO,18,7,5,192157,1,5,36,4,2,4,2,No,Rarely,19,79.0,2.29,4.13,15,73.6,34.2,Needs Improvement
EMP0765,22,Male,Master's,Engineering,Junior Dev,15,4,3,36251,3,5,51,1,3,2,1,Yes,No Travel,13,56.9,4.07,4.89,17,58.4,53.6,Below Expectations
EMP0766,34,Male,Master's,Operations,Ops Analyst,18,11,5,127420,3,6,12,2,1,4,3,No,No Travel,7,73.0,1.51,3.62,18,68.0,43.85,Below Expectations
EMP0767,42,Male,PhD,HR,HRBP,2,2,2,181646,3,4,5,4,4,4,4,No,No Travel,17,86.3,4.09,3.21,18,54.2,26.08,Needs Improvement
EMP0768,47,Female,High School,Engineering,Junior Dev,22,10,3,34623,5,4,57,4,3,4,4,No,Rarely,6,97.6,2.93,2.18,9,50.1,51.55,Below Expectations
EMP0769,42,Non-binary,Bachelor's,Support,Support Manager,9,9,7,79715,2,3,47,2,1,2,3,No,Frequently,2,68.2,4.44,1.31,5,69.6,47.83,Below Expectations
EMP0770,39,Female,Bachelor's,Support,Sr. Support,17,0,8,31123,1,5,31,3,3,1,1,Yes,Rarely,13,89.2,1.85,3.47,11,84.2,48.81,Below Expectations
EMP0771,58,Male,Bachelor's,Engineering,Junior Dev,12,1,1,28061,3,6,10,2,1,4,3,Yes,Rarely,11,84.2,3.69,2.95,4,53.3,41.88,Below Expectations
EMP0772,53,Male,High School,Finance,Finance Manager,17,0,6,131393,1,9,4,4,4,1,4,Yes,No Travel,14,53.9,4.14,4.04,10,94.6,40.22,Below Expectations
EMP0773,57,Male,High School,HR,HRBP,2,2,2,127035,3,9,5,2,1,3,2,No,Rarely,7,77.9,1.81,2.65,4,50.1,38.17,Needs Improvement
EMP0774,38,Female,Master's,HR,HRBP,22,5,8,64095,2,0,73,3,1,3,4,No,Frequently,4,59.2,4.27,4.94,3,73.5,56.08,Meets Expectations
EMP0775,56,Female,Master's,Operations,Ops Manager,2,2,2,184523,1,8,20,1,1,2,4,No,Rarely,16,84.2,4.83,2.59,16,86.6,36.37,Needs Improvement
EMP0776,32,Female,Bachelor's,HR,HR Associate,22,8,0,106897,4,7,41,1,3,2,1,Yes,No Travel,9,80.5,3.46,2.33,11,52.8,44.85,Below Expectations
EMP0777,42,Male,Bachelor's,Support,Support Agent,24,7,5,106443,2,6,26,2,1,2,2,No,Frequently,10,98.7,4.14,4.48,9,57.8,36.48,Needs Improvement
EMP0778,47,Female,Bachelor's,Marketing,Content Writer,11,6,7,143005,1,8,2,2,1,2,4,Yes,No Travel,15,96.8,3.13,2.58,1,43.1,27.3,Needs Improvement
EMP0779,25,Male,Master's,Finance,Senior Analyst,19,11,0,59814,3,2,59,4,1,1,2,No,Rarely,15,50.5,3.39,4.48,10,96.6,49.48,Below Expectations
EMP0780,55,Female,Master's,HR,HR Manager,6,4,1,110141,3,9,65,3,3,2,3,Yes,No Travel,3,54.0,1.05,1.11,12,69.2,40.51,Below Expectations
EMP0781,39,Female,Bachelor's,Operations,COO,24,2,0,193904,2,3,48,4,4,1,1,No,Rarely,4,88.5,3.1,3.77,2,43.9,56.3,Meets Expectations
EMP0782,56,Female,Bachelor's,Support,Team Lead,23,8,4,165517,2,6,33,4,4,4,2,No,No Travel,9,84.3,3.3,1.29,15,89.8,57.75,Meets Expectations
EMP0783,50,Female,High School,Marketing,Brand Manager,7,4,1,189562,3,5,36,1,4,4,2,No,Rarely,13,90.0,3.68,1.59,16,74.2,31.67,Needs Improvement
EMP0784,50,Male,High School,Sales,SDR,8,2,8,54767,1,1,41,4,1,3,1,No,Rarely,8,63.3,1.68,3.8,2,43.3,36.75,Needs Improvement
EMP0785,59,Female,Bachelor's,Sales,Account Executive,13,2,9,71057,4,1,64,4,3,3,3,Yes,No Travel,17,92.5,1.97,2.16,13,67.1,38.07,Needs Improvement
EMP0786,42,Male,Master's,Marketing,Digital Marketer,4,2,3,197115,5,9,59,1,4,1,2,No,Frequently,19,72.1,4.02,1.84,18,66.1,36.47,Needs Improvement
EMP0787,34,Female,Master's,Support,Support Agent,20,5,0,111755,2,6,0,1,4,2,1,No,No Travel,5,63.1,1.67,4.21,19,48.8,35.6,Needs Improvement
EMP0788,38,Male,Bachelor's,Operations,Ops Analyst,18,0,6,52946,3,8,58,3,4,3,4,No,Frequently,10,50.5,2.66,4.78,11,65.2,44.16,Below Expectations
EMP0789,30,Female,Master's,Marketing,CMO,20,10,7,192659,1,8,3,3,2,1,1,Yes,Rarely,16,93.6,2.0,1.93,14,57.0,24.19,Needs Improvement
EMP0790,22,Female,PhD,Finance,Finance Manager,15,3,4,28364,2,6,13,3,3,3,4,No,Rarely,8,76.8,3.18,2.27,3,82.0,46.01,Below Expectations
EMP0791,23,Female,Bachelor's,Finance,Finance Manager,23,7,1,102015,1,7,17,2,2,2,2,Yes,Rarely,2,98.8,4.95,3.86,9,40.3,49.93,Below Expectations
EMP0792,50,Female,Bachelor's,Sales,Sales Manager,11,2,7,163470,2,9,33,1,1,1,2,No,No Travel,15,85.7,4.41,4.26,5,46.4,27.53,Needs Improvement
EMP0793,54,Female,PhD,HR,HR Director,20,4,0,158524,3,2,0,2,4,3,2,Yes,Rarely,19,54.0,2.08,5.0,14,95.1,25.56,Needs Improvement
EMP0794,31,Female,Bachelor's,Operations,Ops Analyst,3,1,3,112208,1,0,52,2,1,2,3,No,Rarely,3,79.4,2.47,2.09,7,66.0,44.15,Below Expectations
EMP0795,42,Female,PhD,Sales,SDR,7,1,0,148208,3,6,21,3,3,1,3,No,Frequently,14,50.9,4.67,3.23,12,50.6,25.39,Needs Improvement
EMP0796,49,Female,PhD,HR,HRBP,6,6,5,189265,1,7,79,1,1,1,4,Yes,Frequently,1,77.9,4.59,1.54,18,87.6,57.25,Meets Expectations
EMP0797,32,Male,Master's,HR,HRBP,14,6,5,50345,2,1,60,2,1,1,1,No,No Travel,19,67.5,1.64,2.32,11,91.1,26.77,Needs Improvement
EMP0798,55,Non-binary,Master's,Finance,CFO,5,5,4,110895,5,8,21,4,4,4,4,No,Rarely,16,82.2,4.32,1.18,9,52.7,19.04,Needs Improvement
EMP0799,29,Female,Master's,Support,Sr. Support,4,2,1,179125,5,3,49,4,3,1,1,Yes,Rarely,18,77.1,2.19,1.84,11,82.8,36.65,Needs Improvement
EMP0800,43,Female,Master's,Engineering,Senior Dev,13,4,1,154022,4,9,15,1,1,3,2,Yes,Rarely,19,63.1,3.18,3.03,18,76.9,26.83,Needs Improvement
EMP0801,29,Male,Bachelor's,Support,Team Lead,20,2,8,161087,4,8,27,2,2,1,1,No,Frequently,15,58.1,1.02,1.66,2,84.7,28.72,Needs Improvement
EMP0802,36,Male,High School,Engineering,Architect,12,5,4,164729,3,2,69,3,4,1,3,No,No Travel,18,70.2,4.99,4.56,13,87.3,42.85,Below Expectations
EMP0803,38,Female,Bachelor's,Marketing,Brand Manager,9,9,4,76116,1,7,41,2,2,1,1,No,Rarely,16,99.3,4.04,3.84,15,79.7,49.2,Below Expectations
EMP0804,44,Male,Master's,Finance,Senior Analyst,17,2,6,178023,4,1,65,4,4,1,1,No,Rarely,3,71.8,1.97,1.11,8,97.4,58.23,Meets Expectations
EMP0805,45,Female,Bachelor's,HR,HRBP,3,3,3,122599,2,2,70,4,1,1,2,No,No Travel,17,87.4,3.74,4.51,5,91.9,48.92,Below Expectations
EMP0806,40,Female,High School,Operations,Ops Manager,7,1,1,51521,5,0,34,3,4,4,2,Yes,Rarely,3,52.8,2.17,4.91,5,53.7,37.02,Needs Improvement
EMP0807,26,Male,Bachelor's,Engineering,Senior Dev,23,2,0,79431,1,4,19,1,1,2,3,No,No Travel,2,68.9,1.36,3.01,7,94.8,51.63,Below Expectations
EMP0808,53,Female,Master's,Support,Sr. Support,10,7,4,35731,5,3,1,2,2,4,1,No,Rarely,17,79.0,2.7,2.26,12,61.6,23.55,Needs Improvement
EMP0809,22,Female,PhD,HR,HR Associate,16,7,3,174816,1,0,6,4,1,3,1,No,Rarely,19,87.6,3.45,2.05,12,83.6,32.07,Needs Improvement
EMP0810,44,Female,PhD,Engineering,Junior Dev,17,0,2,88094,4,9,48,2,4,2,1,No,No Travel,4,76.4,1.36,1.35,9,90.9,54.35,Below Expectations
EMP0811,58,Female,Bachelor's,Engineering,Tech Lead,20,7,1,43423,4,8,75,3,4,3,2,No,No Travel,8,75.8,3.07,2.97,4,66.2,61.29,Meets Expectations
EMP0812,29,Male,Master's,Engineering,Senior Dev,24,9,9,139612,3,5,8,3,4,1,3,Yes,Frequently,14,88.2,3.06,1.2,8,43.1,34.78,Needs Improvement
EMP0813,34,Female,Master's,Operations,Ops Analyst,10,1,1,173640,1,5,26,1,2,3,1,No,Frequently,8,65.7,3.51,3.02,19,97.0,50.06,Below Expectations
EMP0814,29,Male,Bachelor's,Finance,Finance Manager,15,11,3,28934,2,1,77,3,3,4,1,No,Frequently,13,54.5,1.98,2.01,1,44.3,30.77,Needs Improvement
EMP0815,44,Female,Bachelor's,Operations,Sr. Ops Manager,11,6,1,101945,4,6,1,1,2,4,1,No,Frequently,1,67.4,1.08,2.91,11,60.9,51.24,Below Expectations
EMP0816,22,Female,Bachelor's,Sales,Sales Manager,12,5,3,155443,3,8,67,2,1,1,1,Yes,No Travel,17,57.9,2.3,2.67,13,75.8,25.46,Needs Improvement
EMP0817,45,Male,PhD,HR,HRBP,15,1,2,121946,4,5,59,4,1,1,3,No,No Travel,12,98.3,2.59,2.22,18,47.1,33.43,Needs Improvement
EMP0818,56,Female,Bachelor's,Finance,Finance Manager,22,4,8,121344,5,7,48,4,2,2,3,No,No Travel,15,78.9,3.54,2.79,10,90.3,53.07,Below Expectations
EMP0819,45,Female,Bachelor's,Finance,CFO,20,6,6,164244,4,4,1,1,2,4,3,Yes,Frequently,5,72.3,4.72,2.9,13,52.2,37.53,Needs Improvement
EMP0820,38,Male,Master's,Finance,Senior Analyst,0,0,0,52358,1,1,16,4,1,4,2,Yes,Rarely,15,95.6,1.81,4.33,12,99.2,48.85,Below Expectations
EMP0821,26,Non-binary,Bachelor's,Support,Team Lead,15,2,7,154774,3,3,19,1,1,2,1,No,Rarely,3,95.0,3.75,3.66,13,95.0,61.75,Meets Expectations
EMP0822,41,Male,Bachelor's,Finance,CFO,14,0,8,44763,1,0,75,1,1,4,1,Yes,Frequently,9,70.8,1.39,2.73,2,76.3,34.85,Needs Improvement
EMP0823,42,Male,Master's,Operations,Ops Manager,5,5,5,110997,2,0,31,2,3,2,1,No,Rarely,18,93.7,1.76,4.62,3,79.6,30.54,Needs Improvement
EMP0824,52,Female,High School,Finance,Analyst,11,4,5,92975,2,5,50,2,3,4,1,No,No Travel,10,53.2,3.04,4.02,17,72.0,46.93,Below Expectations
EMP0825,57,Female,Master's,Marketing,Brand Manager,7,4,3,163876,4,1,41,3,2,3,4,No,No Travel,4,94.3,3.83,1.3,19,63.5,60.14,Meets Expectations
EMP0826,32,Female,Bachelor's,HR,HR Director,6,6,4,112189,3,5,62,1,2,3,3,No,No Travel,17,65.5,4.43,1.61,12,61.1,28.58,Needs Improvement
EMP0827,36,Female,Master's,Finance,Analyst,1,0,1,112507,3,0,60,2,3,2,4,No,Rarely,2,78.3,3.98,1.33,16,93.5,64.19,Meets Expectations
EMP0828,40,Female,Master's,HR,HR Director,11,7,2,92525,3,9,61,1,4,2,4,No,Rarely,7,63.5,1.06,2.28,10,74.6,36.28,Needs Improvement
EMP0829,28,Female,Bachelor's,Marketing,Digital Marketer,20,11,1,124248,3,2,2,1,3,1,2,No,Rarely,10,99.2,3.74,2.74,15,89.4,47.28,Below Expectations
EMP0830,49,Male,Bachelor's,Marketing,Digital Marketer,13,9,2,49604,4,8,75,1,2,4,2,No,No Travel,18,53.6,4.3,3.02,8,70.8,32.96,Needs Improvement
EMP0831,26,Male,Master's,HR,HR Associate,15,4,6,141585,1,1,25,2,3,3,1,No,Rarely,2,72.3,3.1,4.41,19,58.4,49.64,Below Expectations
EMP0832,26,Male,Master's,Engineering,Architect,10,7,7,178207,4,7,47,1,4,1,4,No,Rarely,11,81.0,4.86,1.07,5,45.5,36.42,Needs Improvement
EMP0833,51,Male,Master's,Sales,Sales Manager,19,9,0,193990,1,5,7,1,2,4,4,No,Frequently,14,80.8,1.02,2.71,12,59.4,27.21,Needs Improvement
EMP0834,53,Female,Master's,Support,Team Lead,8,8,6,154716,5,5,4,3,1,3,3,No,Rarely,15,86.9,4.27,2.64,10,92.8,42.08,Below Expectations
EMP0835,29,Male,Bachelor's,Engineering,Junior Dev,9,4,8,186919,5,6,10,1,2,4,4,No,Frequently,4,86.2,2.34,4.79,14,82.7,48.59,Below Expectations
EMP0836,31,Male,Bachelor's,Engineering,Junior Dev,16,11,2,199846,1,4,41,3,3,2,2,No,Rarely,18,89.7,3.6,1.96,12,87.1,39.23,Needs Improvement
EMP0837,59,Male,PhD,Operations,Ops Analyst,11,6,2,35680,4,3,40,1,3,3,4,No,No Travel,5,61.7,3.77,1.49,13,86.4,51.69,Below Expectations
EMP0838,53,Female,Bachelor's,Support,Support Manager,5,5,5,138508,2,5,18,3,4,3,2,No,Rarely,11,68.5,2.22,1.57,17,47.2,41.69,Below Expectations
EMP0839,49,Female,Bachelor's,Support,Team Lead,18,2,3,120619,4,7,47,2,3,1,1,No,No Travel,18,69.1,4.98,3.08,1,49.5,26.0,Needs Improvement
EMP0840,38,Female,Bachelor's,Engineering,Tech Lead,10,1,7,80037,2,3,52,2,4,4,2,Yes,Rarely,8,97.8,1.41,2.56,10,59.0,50.69,Below Expectations
EMP0841,52,Female,Bachelor's,Finance,Finance Manager,8,5,4,124969,4,4,54,4,2,2,1,No,No Travel,17,70.5,1.63,4.02,5,58.1,25.24,Needs Improvement
EMP0842,29,Female,Bachelor's,Operations,Ops Analyst,20,4,2,136115,3,6,60,1,3,2,3,No,Rarely,2,61.1,4.57,2.29,11,44.0,44.6,Below Expectations
EMP0843,46,Female,PhD,Operations,Sr. Ops Manager,5,5,3,83914,3,5,31,4,2,4,1,Yes,Frequently,13,81.6,1.48,1.51,10,49.2,28.04,Needs Improvement
EMP0844,30,Male,Bachelor's,Marketing,Digital Marketer,24,9,3,182381,5,3,45,4,1,4,4,No,No Travel,4,71.4,2.53,2.55,6,91.4,64.38,Meets Expectations
